Cell_no.	Sw	Sn	k	phi	vol	alpha	n	Swr	Snr	Snr_m	Ss
5774	1.045050505	0	1.04976E-12	0.25	10	0.000235985	2.079921994	0.102012045	0	0.02	0.001
5775	1.044848485	0	1.19724E-12	0.25	10	0.000239468	2.097800267	0.099251429	0	0.02	0.001
5776	1.044646465	0	1.19724E-12	0.25	10	0.000239468	2.097800267	0.099251429	0	0.02	0.001
5777	1.044444444	0	9.10408E-13	0.25	10	0.000232211	2.06055209	0.105002986	0	0.02	0.001
5778	1.044242424	0	7.47045E-13	0.25	10	0.00022697	2.033655658	0.109156112	0	0.02	0.001
5779	1.044040404	0	7.28172E-13	0.25	10	0.000226292	2.030175701	0.109693458	0	0.02	0.001
5780	1.043838384	0	2.78259E-13	0.25	10	0.000200799	1.899345548	0.129895173	0	0.02	0.001
5781	1.043636364	0	5.67978E-13	0.25	10	0.000219708	1.996385755	0.114911023	0	0.02	0.001
5782	1.043434343	0	2.37632E-12	0.25	10	0.000257635	2.191032595	0.084855261	0	0.02	0.001
5783	1.043232323	0	3.21639E-13	0.25	10	0.000204638	1.919048964	0.126852733	0	0.02	0.001
5784	1.043030303	0	2.00749E-14	0.25	10	0.000131128	1.541790316	0.185105907	0	0.02	0.001
5785	1.042828283	0	1.69019E-13	0.25	10	0.000187588	1.831543782	0.140364563	0	0.02	0.001
5786	1.042626263	0	5.91866E-14	0.25	10	0.000159781	1.688837105	0.162400153	0	0.02	0.001
5787	1.042424242	0	5.91866E-14	0.25	10	0.000159781	1.688837105	0.162400153	0	0.02	0.001
5788	1.042222222	0	2.40678E-12	0.25	10	0.000257973	2.192764579	0.084587822	0	0.02	0.001
5789	1.042020202	0	8.24633E-14	0.25	10	0.00016857	1.733942662	0.155435324	0	0.02	0.001
5790	1.041818182	0	3.09268E-13	0.25	10	0.000203599	1.913715043	0.127676354	0	0.02	0.001
5791	1.041616162	0	7.5626E-13	0.25	10	0.000227295	2.035323003	0.108898654	0	0.02	0.001
5792	1.041414141	0	3.60133E-14	0.25	10	0.000146615	1.621271513	0.172833075	0	0.02	0.001
5793	1.041212121	0	1.02098E-12	0.25	10	0.000235248	2.076141691	0.102595768	0	0.02	0.001
5794	1.041010101	0	1.97295E-13	0.25	10	0.000191687	1.852582066	0.137116005	0	0.02	0.001
5795	1.040808081	0	4.89309E-12	0.25	10	0.000276775	2.289261403	0.069687577	0	0.02	0.001
5796	1.040606061	0	4.89309E-12	0.25	10	0.000276775	2.289261403	0.069687577	0	0.02	0.001
5797	1.04040404	0	1.33025E-13	0.25	10	0.000181242	1.798975306	0.145393519	0	0.02	0.001
5798	1.04020202	0	7.65863E-14	0.25	10	0.00016661	1.723887543	0.156987953	0	0.02	0.001
5799	1.04	0	7.65863E-14	0.25	1E+30	0.00016661	1.723887543	0.156987953	0	0.02	0.001
5800	1.06	0	3.04484E-12	0.25	1E+30	0.000264204	2.224746486	0.07964944	0	0.02	0.001
5801	1.05979798	0	3.04484E-12	0.25	10	0.000264204	2.224746486	0.07964944	0	0.02	0.001
5802	1.05959596	0	4.31964E-12	0.25	10	0.000273472	2.27230886	0.07230525	0	0.02	0.001
5803	1.059393939	0	5.20499E-12	0.25	10	0.000278413	2.297665376	0.068389905	0	0.02	0.001
5804	1.059191919	0	3.58935E-12	0.25	10	0.000268564	2.247121407	0.076194489	0	0.02	0.001
5805	1.058989899	0	3.27227E-12	0.25	10	0.000266113	2.234543282	0.078136699	0	0.02	0.001
5806	1.058787879	0	5.54379E-13	0.25	10	0.000219065	1.993089954	0.115419934	0	0.02	0.001
5807	1.058585859	0	5.54379E-13	0.25	10	0.000219065	1.993089954	0.115419934	0	0.02	0.001
5808	1.058383838	0	4.36004E-12	0.25	10	0.000273719	2.273574738	0.072109783	0	0.02	0.001
5809	1.058181818	0	4.36004E-12	0.25	10	0.000273719	2.273574738	0.072109783	0	0.02	0.001
5810	1.057979798	0	6.31007E-13	0.25	10	0.000222496	2.010697715	0.112701088	0	0.02	0.001
5811	1.057777778	0	6.31007E-13	0.25	10	0.000222496	2.010697715	0.112701088	0	0.02	0.001
5812	1.057575758	0	6.13972E-13	0.25	10	0.000221771	2.006975779	0.113275799	0	0.02	0.001
5813	1.057373737	0	6.13972E-13	0.25	10	0.000221771	2.006975779	0.113275799	0	0.02	0.001
5814	1.057171717	0	6.13972E-13	0.25	10	0.000221771	2.006975779	0.113275799	0	0.02	0.001
5815	0.556969697	0.5	3.19913E-14	0.25	10	0.000143477	1.605165857	0.175319978	0	0.02	0.001
5816	1.056767677	0	3.19913E-14	0.25	10	0.000143477	1.605165857	0.175319978	0	0.02	0.001
5817	1.056565657	0	3.10934E-14	0.25	10	0.000142723	1.601294212	0.175917806	0	0.02	0.001
5818	1.056363636	0	5.69761E-13	0.25	10	0.000219791	1.996812177	0.114845179	0	0.02	0.001
5819	1.056161616	0	1.5396E-12	0.25	10	0.000246133	2.132004189	0.093969941	0	0.02	0.001
5820	1.055959596	0	1.85876E-13	0.25	10	0.000190107	1.844473654	0.138368039	0	0.02	0.001
5821	1.055757576	0	1.85876E-13	0.25	10	0.000190107	1.844473654	0.138368039	0	0.02	0.001
5822	1.055555556	0	8.10155E-13	0.25	10	0.000229119	2.044685356	0.107452996	0	0.02	0.001
5823	1.055353535	0	4.51961E-13	0.25	10	0.000213653	1.965311776	0.119709211	0	0.02	0.001
5824	1.055151515	0	9.29075E-13	0.25	10	0.000232748	2.063312416	0.104576759	0	0.02	0.001
5825	1.054949495	0	3.57683E-13	0.25	10	0.000207453	1.933494633	0.124622152	0	0.02	0.001
5826	1.054747475	0	5.83299E-13	0.25	10	0.000220413	2.000005734	0.114352056	0	0.02	0.001
5827	1.054545455	0	6.58761E-13	0.25	10	0.000223637	2.016551747	0.111797157	0	0.02	0.001
5828	1.054343434	0	1.3863E-12	0.25	10	0.000243354	2.117739932	0.096172511	0	0.02	0.001
5829	1.054141414	0	6.21368E-14	0.25	10	0.00016107	1.695452724	0.161378624	0	0.02	0.001
5830	1.053939394	0	8.75937E-13	0.25	10	0.000231188	2.055302601	0.105813569	0	0.02	0.001
5831	1.053737374	0	8.75937E-13	0.25	10	0.000231188	2.055302601	0.105813569	0	0.02	0.001
5832	1.053535354	0	1.09109E-12	0.25	10	0.000237008	2.08517324	0.101201191	0	0.02	0.001
5833	1.053333333	0	1.4119E-12	0.25	10	0.000243839	2.120228563	0.095788237	0	0.02	0.001
5834	1.053131313	0	1.21441E-12	0.25	10	0.000239846	2.099736421	0.098952464	0	0.02	0.001
5835	1.052929293	0	1.21441E-12	0.25	10	0.000239846	2.099736421	0.098952464	0	0.02	0.001
5836	1.052727273	0	3.42697E-12	0.25	10	0.000267337	2.240825368	0.077166671	0	0.02	0.001
5837	1.052525253	0	5.22932E-13	0.25	10	0.000217518	1.985148052	0.116646257	0	0.02	0.001
5838	1.052323232	0	5.81416E-13	0.25	10	0.000220327	1.99956598	0.114419959	0	0.02	0.001
5839	1.052121212	0	5.81416E-13	0.25	10	0.000220327	1.99956598	0.114419959	0	0.02	0.001
5840	1.051919192	0	1.08218E-12	0.25	10	0.000236791	2.084058324	0.101373347	0	0.02	0.001
5841	1.051717172	0	5.06214E-13	0.25	10	0.000216657	1.980729171	0.117328584	0	0.02	0.001
5842	1.051515152	0	5.06214E-13	0.25	10	0.000216657	1.980729171	0.117328584	0	0.02	0.001
5843	1.051313131	0	2.1001E-13	0.25	10	0.000193342	1.86107585	0.135804464	0	0.02	0.001
5844	1.051111111	0	1.92085E-12	0.25	10	0.000251996	2.162094087	0.089323707	0	0.02	0.001
5845	1.050909091	0	4.87947E-13	0.25	10	0.000215683	1.975730741	0.1181004	0	0.02	0.001
5846	1.050707071	0	3.01342E-14	0.25	10	0.000141892	1.597032681	0.176575836	0	0.02	0.001
5847	1.050505051	0	2.79328E-13	0.25	10	0.000200901	1.899867241	0.129814617	0	0.02	0.001
5848	1.05030303	0	3.54893E-13	0.25	10	0.000207245	1.932429517	0.124786619	0	0.02	0.001
5849	1.05010101	0	2.47383E-13	0.25	10	0.000197682	1.883350331	0.132365022	0	0.02	0.001
5850	1.04989899	0	1.31145E-13	0.25	10	0.000180864	1.797040026	0.145692349	0	0.02	0.001
5851	1.04969697	0	5.31409E-14	0.25	10	0.000156925	1.674183495	0.164662843	0	0.02	0.001
5852	1.049494949	0	4.82664E-13	0.25	10	0.000215394	1.974250331	0.118328993	0	0.02	0.001
5853	1.049292929	0	1.51444E-13	0.25	10	0.000184678	1.816611743	0.142670246	0	0.02	0.001
5854	1.049090909	0	1.22011E-13	0.25	10	0.000178951	1.787221257	0.147208482	0	0.02	0.001
5855	1.048888889	0	8.29039E-14	0.25	10	0.000168711	1.734667314	0.155323429	0	0.02	0.001
5856	1.048686869	0	7.9362E-14	0.25	10	0.000167554	1.728729285	0.156240331	0	0.02	0.001
5857	1.048484848	0	1.01382E-13	0.25	10	0.000174043	1.762032763	0.151097882	0	0.02	0.001
5858	1.048282828	0	1.01382E-13	0.25	10	0.000174043	1.762032763	0.151097882	0	0.02	0.001
5859	1.048080808	0	6.80991E-14	0.25	10	0.000163498	1.707913689	0.159454504	0	0.02	0.001
5860	1.047878788	0	4.55188E-14	0.25	10	0.000152823	1.653127704	0.167914104	0	0.02	0.001
5861	1.047676768	0	2.40248E-13	0.25	10	0.000196907	1.879370134	0.132979612	0	0.02	0.001
5862	1.047474747	0	2.40248E-13	0.25	10	0.000196907	1.879370134	0.132979612	0	0.02	0.001
5863	1.047272727	0	2.1751E-14	0.25	10	0.000133253	1.552696293	0.183421896	0	0.02	0.001
5864	1.047070707	0	7.1534E-14	0.25	10	0.000164802	1.714606155	0.158421108	0	0.02	0.001
5865	1.046868687	0	7.1534E-14	0.25	10	0.000164802	1.714606155	0.158421108	0	0.02	0.001
5866	1.046666667	0	1.22479E-13	0.25	10	0.000179053	1.787742347	0.14712802	0	0.02	0.001
5867	1.046464646	0	2.77379E-13	0.25	10	0.000200715	1.89891504	0.129961648	0	0.02	0.001
5868	1.046262626	0	2.77379E-13	0.25	10	0.000200715	1.89891504	0.129961648	0	0.02	0.001
5869	1.046060606	0	2.77379E-13	0.25	10	0.000200715	1.89891504	0.129961648	0	0.02	0.001
5870	1.045858586	0	8.87608E-13	0.25	10	0.000231538	2.057102695	0.105535613	0	0.02	0.001
5871	1.045656566	0	8.6538E-13	0.25	10	0.000230866	2.053653537	0.106068204	0	0.02	0.001
5872	1.045454545	0	1.50527E-12	0.25	10	0.000245536	2.128937673	0.094443448	0	0.02	0.001
5873	1.045252525	0	1.37863E-12	0.25	10	0.000243207	2.116985343	0.096289028	0	0.02	0.001
5874	1.045050505	0	1.65009E-12	0.25	10	0.00024797	2.141429891	0.092514502	0	0.02	0.001
5875	1.044848485	0	1.80373E-12	0.25	10	0.000250329	2.153538086	0.090644854	0	0.02	0.001
5876	1.044646465	0	8.88898E-13	0.25	10	0.000231577	2.057300157	0.105505123	0	0.02	0.001
5877	1.044444444	0	8.88898E-13	0.25	10	0.000231577	2.057300157	0.105505123	0	0.02	0.001
5878	1.044242424	0	1.12943E-12	0.25	10	0.000237923	2.08986972	0.100475999	0	0.02	0.001
5879	1.044040404	0	1.03151E-12	0.25	10	0.00023552	2.07753666	0.102380369	0	0.02	0.001
5880	1.043838384	0	5.00682E-13	0.25	10	0.000216366	1.979234724	0.117559344	0	0.02	0.001
5881	1.043636364	0	5.00682E-13	0.25	10	0.000216366	1.979234724	0.117559344	0	0.02	0.001
5882	1.043434343	0	2.93906E-12	0.25	10	0.000263267	2.219937742	0.080391966	0	0.02	0.001
5883	1.043232323	0	2.93906E-12	0.25	10	0.000263267	2.219937742	0.080391966	0	0.02	0.001
5884	1.043030303	0	7.43837E-13	0.25	10	0.000226856	2.033070357	0.109246489	0	0.02	0.001
5885	1.042828283	0	1.90606E-13	0.25	10	0.000190773	1.847890775	0.137840395	0	0.02	0.001
5886	1.042626263	0	1.90606E-13	0.25	10	0.000190773	1.847890775	0.137840395	0	0.02	0.001
5887	1.042424242	0	1.59109E-14	0.25	10	0.000124968	1.510175092	0.18998767	0	0.02	0.001
5888	1.042222222	0	8.07553E-14	0.25	10	0.000168015	1.731096263	0.155874842	0	0.02	0.001
5889	1.042020202	0	8.07553E-14	0.25	10	0.000168015	1.731096263	0.155874842	0	0.02	0.001
5890	1.041818182	0	2.1889E-12	0.25	10	0.000255458	2.179859625	0.086580499	0	0.02	0.001
5891	1.041616162	0	2.1889E-12	0.25	10	0.000255458	2.179859625	0.086580499	0	0.02	0.001
5892	1.041414141	0	1.81712E-12	0.25	10	0.000250525	2.154543577	0.090489595	0	0.02	0.001
5893	1.041212121	0	5.28328E-13	0.25	10	0.00021779	1.98654414	0.116430684	0	0.02	0.001
5894	1.041010101	0	2.37395E-14	0.25	10	0.000135572	1.564593823	0.181584777	0	0.02	0.001
5895	1.040808081	0	4.25859E-13	0.25	10	0.000212076	1.957221296	0.120958476	0	0.02	0.001
5896	1.040606061	0	6.29923E-13	0.25	10	0.000222451	2.01046391	0.11273719	0	0.02	0.001
5897	1.04040404	0	1.11063E-12	0.25	10	0.000237478	2.087586884	0.100828496	0	0.02	0.001
5898	1.04020202	0	3.38281E-14	0.25	10	0.000144957	1.612758389	0.174147602	0	0.02	0.001
5899	1.04	0	1.16076E-12	0.25	1E+30	0.000238648	2.093591281	0.099901346	0	0.02	0.001
5900	1.06	0	2.89348E-13	0.25	1E+30	0.000201835	1.904660137	0.129074538	0	0.02	0.001
5901	1.05979798	0	2.89348E-13	0.25	10	0.000201835	1.904660137	0.129074538	0	0.02	0.001
5902	1.05959596	0	7.11288E-13	0.25	10	0.00022567	2.026985209	0.110186107	0	0.02	0.001
5903	1.059393939	0	8.3872E-13	0.25	10	0.000230037	2.049397859	0.106725331	0	0.02	0.001
5904	1.059191919	0	1.88828E-12	0.25	10	0.000251543	2.159767711	0.089682927	0	0.02	0.001
5905	1.058989899	0	2.07893E-12	0.25	10	0.000254092	2.172849057	0.087663013	0	0.02	0.001
5906	1.058787879	0	6.92019E-13	0.25	10	0.000224942	2.023250103	0.110762852	0	0.02	0.001
5907	1.058585859	0	6.92019E-13	0.25	10	0.000224942	2.023250103	0.110762852	0	0.02	0.001
5908	1.058383838	0	3.93104E-13	0.25	10	0.000209955	1.946336651	0.122639194	0	0.02	0.001
5909	1.058181818	0	3.93104E-13	0.25	10	0.000209955	1.946336651	0.122639194	0	0.02	0.001
5910	1.057979798	0	3.7697E-13	0.25	10	0.000208845	1.940637203	0.123519255	0	0.02	0.001
5911	1.057777778	0	1.35751E-13	0.25	10	0.000181779	1.801734214	0.144967511	0	0.02	0.001
5912	1.057575758	0	1.82457E-13	0.25	10	0.000189615	1.841948652	0.138757929	0	0.02	0.001
5913	1.057373737	0	1.82457E-13	0.25	10	0.000189615	1.841948652	0.138757929	0	0.02	0.001
5914	1.057171717	0	5.66397E-13	0.25	10	0.000219634	1.996006851	0.11496953	0	0.02	0.001
5915	0.556969697	0.5	3.58999E-13	0.25	10	0.00020755	1.933994211	0.124545012	0	0.02	0.001
5916	1.056767677	0	5.29237E-13	0.25	10	0.000217835	1.986778032	0.116394569	0	0.02	0.001
5917	1.056565657	0	3.74474E-13	0.25	10	0.000208669	1.93973371	0.123658765	0	0.02	0.001
5918	1.056363636	0	9.32283E-13	0.25	10	0.00023284	2.063781127	0.104504385	0	0.02	0.001
5919	1.056161616	0	9.31072E-14	0.25	10	0.000171787	1.750452801	0.152885964	0	0.02	0.001
5920	1.055959596	0	9.31072E-14	0.25	10	0.000171787	1.750452801	0.152885964	0	0.02	0.001
5921	1.055757576	0	5.56912E-13	0.25	10	0.000219186	1.993709928	0.115324202	0	0.02	0.001
5922	1.055555556	0	6.90361E-13	0.25	10	0.000224879	2.022923872	0.110813226	0	0.02	0.001
5923	1.055353535	0	6.90361E-13	0.25	10	0.000224879	2.022923872	0.110813226	0	0.02	0.001
5924	1.055151515	0	5.84488E-13	0.25	10	0.000220467	2.000282739	0.114309283	0	0.02	0.001
5925	1.054949495	0	5.84488E-13	0.25	10	0.000220467	2.000282739	0.114309283	0	0.02	0.001
5926	1.054747475	0	8.99781E-13	0.25	10	0.000231899	2.058955221	0.105249562	0	0.02	0.001
5927	1.054545455	0	8.99781E-13	0.25	10	0.000231899	2.058955221	0.105249562	0	0.02	0.001
5928	1.054343434	0	7.73592E-13	0.25	10	0.000227895	2.038404732	0.108422799	0	0.02	0.001
5929	1.054141414	0	7.62608E-13	0.25	10	0.000227516	2.03645975	0.108723127	0	0.02	0.001
5930	1.053939394	0	1.62873E-12	0.25	10	0.000247625	2.139657903	0.092788118	0	0.02	0.001
5931	1.053737374	0	1.05595E-13	0.25	10	0.000175122	1.767570307	0.15024282	0	0.02	0.001
5932	1.053535354	0	1.11536E-12	0.25	10	0.000237591	2.088165026	0.100739224	0	0.02	0.001
5933	1.053333333	0	2.72231E-12	0.25	10	0.000261237	2.209518521	0.082000817	0	0.02	0.001
5934	1.053131313	0	1.43045E-12	0.25	10	0.000244185	2.122004255	0.095514049	0	0.02	0.001
5935	1.052929293	0	1.43045E-12	0.25	10	0.000244185	2.122004255	0.095514049	0	0.02	0.001
5936	1.052727273	0	2.06938E-13	0.25	10	0.000192951	1.859071612	0.136113942	0	0.02	0.001
5937	1.052525253	0	3.23584E-13	0.25	10	0.000204798	1.919869164	0.126726085	0	0.02	0.001
5938	1.052323232	0	3.23584E-13	0.25	10	0.000204798	1.919869164	0.126726085	0	0.02	0.001
5939	1.052121212	0	3.23584E-13	0.25	10	0.000204798	1.919869164	0.126726085	0	0.02	0.001
5940	1.051919192	0	3.78454E-13	0.25	10	0.000208949	1.9411713	0.123436785	0	0.02	0.001
5941	1.051717172	0	3.78454E-13	0.25	10	0.000208949	1.9411713	0.123436785	0	0.02	0.001
5942	1.051515152	0	3.78454E-13	0.25	10	0.000208949	1.9411713	0.123436785	0	0.02	0.001
5943	1.051313131	0	1.47765E-12	0.25	10	0.000245045	2.126418979	0.094832364	0	0.02	0.001
5944	1.051111111	0	1.47765E-12	0.25	10	0.000245045	2.126418979	0.094832364	0	0.02	0.001
5945	1.050909091	0	1.08183E-12	0.25	10	0.000236782	2.084013814	0.10138022	0	0.02	0.001
5946	1.050707071	0	6.77809E-13	0.25	10	0.000224392	2.020428244	0.11119858	0	0.02	0.001
5947	1.050505051	0	6.55379E-13	0.25	10	0.000223501	2.015851726	0.111905248	0	0.02	0.001
5948	1.05030303	0	8.31719E-14	0.25	10	0.000168796	1.735106314	0.155255643	0	0.02	0.001
5949	1.05010101	0	1.49026E-13	0.25	10	0.000184252	1.814422876	0.143008232	0	0.02	0.001
5950	1.04989899	0	1.49026E-13	0.25	10	0.000184252	1.814422876	0.143008232	0	0.02	0.001
5951	1.04969697	0	1.29646E-13	0.25	10	0.00018056	1.795476639	0.145933754	0	0.02	0.001
5952	1.049494949	0	1.56933E-13	0.25	10	0.000185622	1.821454256	0.141922505	0	0.02	0.001
5953	1.049292929	0	3.98915E-14	0.25	10	0.000149326	1.635180835	0.170685312	0	0.02	0.001
5954	1.049090909	0	1.05098E-13	0.25	10	0.000174997	1.766928718	0.150341889	0	0.02	0.001
5955	1.048888889	0	3.71764E-13	0.25	10	0.000208476	1.938745863	0.123811301	0	0.02	0.001
5956	1.048686869	0	2.87479E-14	0.25	10	0.000140644	1.590627515	0.177564869	0	0.02	0.001
5957	1.048484848	0	3.46265E-14	0.25	10	0.000145575	1.6159307	0.17365776	0	0.02	0.001
5958	1.048282828	0	7.12346E-14	0.25	10	0.000164691	1.714035774	0.158509182	0	0.02	0.001
5959	1.048080808	0	7.12346E-14	0.25	10	0.000164691	1.714035774	0.158509182	0	0.02	0.001
5960	1.047878788	0	2.61163E-14	0.25	10	0.0001381	1.577570936	0.179580958	0	0.02	0.001
5961	1.047676768	0	8.66287E-14	0.25	10	0.000169876	1.740644421	0.154400494	0	0.02	0.001
5962	1.047474747	0	1.39709E-13	0.25	10	0.000182541	1.805642675	0.144363999	0	0.02	0.001
5963	1.047272727	0	1.87781E-14	0.25	10	0.000129359	1.532708688	0.186508217	0	0.02	0.001
5964	1.047070707	0	9.74732E-14	0.25	10	0.000173001	1.75668519	0.15192361	0	0.02	0.001
5965	1.046868687	0	9.74732E-14	0.25	10	0.000173001	1.75668519	0.15192361	0	0.02	0.001
5966	1.046666667	0	8.05076E-14	0.25	10	0.000167934	1.730678394	0.155939366	0	0.02	0.001
5967	1.046464646	0	1.57878E-13	0.25	10	0.000185781	1.822270182	0.141796516	0	0.02	0.001
5968	1.046262626	0	1.65668E-13	0.25	10	0.000187057	1.828821045	0.140784986	0	0.02	0.001
5969	1.046060606	0	3.72196E-13	0.25	10	0.000208507	1.938903734	0.123786923	0	0.02	0.001
5970	1.045858586	0	4.71055E-13	0.25	10	0.000214749	1.970939129	0.118840281	0	0.02	0.001
5971	1.045656566	0	1.23568E-12	0.25	10	0.000240306	2.10209794	0.098587818	0	0.02	0.001
5972	1.045454545	0	1.23568E-12	0.25	10	0.000240306	2.10209794	0.098587818	0	0.02	0.001
5973	1.045252525	0	9.42847E-13	0.25	10	0.000233138	2.065313513	0.104267766	0	0.02	0.001
5974	1.045050505	0	3.93975E-13	0.25	10	0.000210014	1.946637559	0.12259273	0	0.02	0.001
5975	1.044848485	0	3.93975E-13	0.25	10	0.000210014	1.946637559	0.12259273	0	0.02	0.001
5976	1.044646465	0	8.85592E-13	0.25	10	0.000231478	2.056793475	0.10558336	0	0.02	0.001
5977	1.044444444	0	5.69398E-13	0.25	10	0.000219774	1.996725514	0.11485856	0	0.02	0.001
5978	1.044242424	0	6.74404E-13	0.25	10	0.000224259	2.019743384	0.11130433	0	0.02	0.001
5979	1.044040404	0	4.71471E-13	0.25	10	0.000214773	1.971059179	0.118821744	0	0.02	0.001
5980	1.043838384	0	3.15132E-13	0.25	10	0.000204097	1.916269544	0.127281909	0	0.02	0.001
5981	1.043636364	0	1.97327E-13	0.25	10	0.000191691	1.852604133	0.137112597	0	0.02	0.001
5982	1.043434343	0	1.97327E-13	0.25	10	0.000191691	1.852604133	0.137112597	0	0.02	0.001
5983	1.043232323	0	2.14216E-13	0.25	10	0.000193867	1.863772404	0.135388085	0	0.02	0.001
5984	1.043030303	0	3.46079E-12	0.25	10	0.000267598	2.242160932	0.076960444	0	0.02	0.001
5985	1.042828283	0	3.46079E-12	0.25	10	0.000267598	2.242160932	0.076960444	0	0.02	0.001
5986	1.042626263	0	9.22471E-14	0.25	10	0.000171541	1.749190675	0.153080852	0	0.02	0.001
5987	1.042424242	0	9.49116E-13	0.25	10	0.000233314	2.066214787	0.104128599	0	0.02	0.001
5988	1.042222222	0	9.49116E-13	0.25	10	0.000233314	2.066214787	0.104128599	0	0.02	0.001
5989	1.042020202	0	8.83177E-14	0.25	10	0.000170387	1.743270498	0.153994997	0	0.02	0.001
5990	1.041818182	0	4.5305E-14	0.25	10	0.000152698	1.65248746	0.168012966	0	0.02	0.001
5991	1.041616162	0	8.71581E-13	0.25	10	0.000231056	2.054624541	0.105918269	0	0.02	0.001
5992	1.041414141	0	9.42184E-13	0.25	10	0.00023312	2.065217851	0.104282538	0	0.02	0.001
5993	1.041212121	0	8.35438E-14	0.25	10	0.000168915	1.735713076	0.155161951	0	0.02	0.001
5994	1.041010101	0	8.35438E-14	0.25	10	0.000168915	1.735713076	0.155161951	0	0.02	0.001
5995	1.040808081	0	2.73275E-14	0.25	10	0.000139301	1.583735936	0.17862901	0	0.02	0.001
5996	1.040606061	0	5.95218E-13	0.25	10	0.000220949	2.002756812	0.113927257	0	0.02	0.001
5997	1.04040404	0	1.45762E-11	0.25	10	0.000305702	2.437714703	0.046764641	0	0.02	0.001
5998	1.04020202	0	1.45762E-11	0.25	10	0.000305702	2.437714703	0.046764641	0	0.02	0.001
5999	1.04	0	2.93568E-13	0.25	1E+30	0.000202218	1.906629357	0.128770467	0	0.02	0.001
6000	1.06	0	7.81228E-13	0.25	1E+30	0.000228155	2.039740494	0.108216541	0	0.02	0.001
6001	1.05979798	0	7.81228E-13	0.25	10	0.000228155	2.039740494	0.108216541	0	0.02	0.001
6002	1.05959596	0	2.05022E-13	0.25	10	0.000192705	1.857806656	0.136309266	0	0.02	0.001
6003	1.059393939	0	2.05022E-13	0.25	10	0.000192705	1.857806656	0.136309266	0	0.02	0.001
6004	1.059191919	0	3.37153E-13	0.25	10	0.000205887	1.925455657	0.125863465	0	0.02	0.001
6005	1.058989899	0	1.6198E-13	0.25	10	0.00018646	1.825759214	0.141257768	0	0.02	0.001
6006	1.058787879	0	5.13391E-13	0.25	10	0.00021703	1.982643772	0.117032947	0	0.02	0.001
6007	1.058585859	0	5.13391E-13	0.25	10	0.00021703	1.982643772	0.117032947	0	0.02	0.001
6008	1.058383838	0	2.65378E-13	0.25	10	0.000199543	1.892899743	0.130890481	0	0.02	0.001
6009	1.058181818	0	2.383E-13	0.25	10	0.000196691	1.878262869	0.133150586	0	0.02	0.001
6010	1.057979798	0	2.383E-13	0.25	10	0.000196691	1.878262869	0.133150586	0	0.02	0.001
6011	1.057777778	0	4.06279E-13	0.25	10	0.000210829	1.950819938	0.121946921	0	0.02	0.001
6012	1.057575758	0	1.09197E-12	0.25	10	0.000237029	2.085283283	0.101184199	0	0.02	0.001
6013	1.057373737	0	1.54418E-12	0.25	10	0.000246212	2.132408718	0.093907477	0	0.02	0.001
6014	1.057171717	0	8.26729E-13	0.25	10	0.000229655	2.047439507	0.107027723	0	0.02	0.001
6015	0.556969697	0.5	1.40042E-12	0.25	10	0.000243622	2.119117981	0.095959724	0	0.02	0.001
6016	1.056767677	0	7.90492E-13	0.25	10	0.000228468	2.041343773	0.107968976	0	0.02	0.001
6017	1.056565657	0	6.33738E-14	0.25	10	0.000161592	1.698133559	0.160964671	0	0.02	0.001
6018	1.056363636	0	1.54158E-12	0.25	10	0.000246167	2.132179514	0.093942869	0	0.02	0.001
6019	1.056161616	0	1.54158E-12	0.25	10	0.000246167	2.132179514	0.093942869	0	0.02	0.001
